run_id,implementation,sample,transaction_latency_ms
pool-B-02-1-1784345284300,pool,452,16.789
pool-B-02-1-1784345284300,pool,453,16.789
pool-B-02-1-1784345284300,pool,454,16.790
pool-B-02-1-1784345284300,pool,455,16.791
pool-B-02-1-1784345284300,pool,456,16.792
pool-B-02-1-1784345284300,pool,457,16.794
pool-B-02-1-1784345284300,pool,458,16.795
pool-B-02-1-1784345284300,pool,459,16.795
pool-B-02-1-1784345284300,pool,460,16.796
pool-B-02-1-1784345284300,pool,461,16.796
pool-B-02-1-1784345284300,pool,462,16.799
pool-B-02-1-1784345284300,pool,463,16.799
pool-B-02-1-1784345284300,pool,464,16.800
pool-B-02-1-1784345284300,pool,465,16.801
pool-B-02-1-1784345284300,pool,466,16.801
pool-B-02-1-1784345284300,pool,467,16.804
pool-B-02-1-1784345284300,pool,468,16.804
pool-B-02-1-1784345284300,pool,469,16.805
pool-B-02-1-1784345284300,pool,470,16.806
pool-B-02-1-1784345284300,pool,471,16.806
pool-B-02-1-1784345284300,pool,472,16.807
pool-B-02-1-1784345284300,pool,473,16.807
pool-B-02-1-1784345284300,pool,474,16.809
pool-B-02-1-1784345284300,pool,475,16.810
pool-B-02-1-1784345284300,pool,476,16.810
pool-B-02-1-1784345284300,pool,477,16.811
pool-B-02-1-1784345284300,pool,478,16.811
pool-B-02-1-1784345284300,pool,479,16.813
pool-B-02-1-1784345284300,pool,480,16.813
pool-B-02-1-1784345284300,pool,481,16.814
pool-B-02-1-1784345284300,pool,482,16.814
pool-B-02-1-1784345284300,pool,483,16.815
pool-B-02-1-1784345284300,pool,484,16.818
pool-B-02-1-1784345284300,pool,485,16.819
pool-B-02-1-1784345284300,pool,486,16.822
pool-B-02-1-1784345284300,pool,487,16.822
pool-B-02-1-1784345284300,pool,488,16.824
pool-B-02-1-1784345284300,pool,489,16.826
pool-B-02-1-1784345284300,pool,490,16.827
pool-B-02-1-1784345284300,pool,491,16.828
pool-B-02-1-1784345284300,pool,492,16.829
pool-B-02-1-1784345284300,pool,493,16.830
pool-B-02-1-1784345284300,pool,494,16.831
pool-B-02-1-1784345284300,pool,495,16.831
pool-B-02-1-1784345284300,pool,496,16.834
pool-B-02-1-1784345284300,pool,497,16.834
pool-B-02-1-1784345284300,pool,498,16.834
pool-B-02-1-1784345284300,pool,499,16.835
pool-B-02-1-1784345284300,pool,500,16.836
pool-B-02-1-1784345284300,pool,501,16.836
pool-B-02-1-1784345284300,pool,502,16.839
pool-B-02-1-1784345284300,pool,503,16.839
pool-B-02-1-1784345284300,pool,504,16.840
pool-B-02-1-1784345284300,pool,505,16.841
pool-B-02-1-1784345284300,pool,506,16.841
pool-B-02-1-1784345284300,pool,507,16.842
pool-B-02-1-1784345284300,pool,508,16.843
pool-B-02-1-1784345284300,pool,509,16.843
pool-B-02-1-1784345284300,pool,510,16.845
pool-B-02-1-1784345284300,pool,511,16.845
pool-B-02-1-1784345284300,pool,512,16.845
pool-B-02-1-1784345284300,pool,513,16.846
pool-B-02-1-1784345284300,pool,514,16.847
pool-B-02-1-1784345284300,pool,515,16.848
pool-B-02-1-1784345284300,pool,516,16.848
pool-B-02-1-1784345284300,pool,517,16.849
pool-B-02-1-1784345284300,pool,518,16.849
pool-B-02-1-1784345284300,pool,519,16.849
pool-B-02-1-1784345284300,pool,520,16.850
pool-B-02-1-1784345284300,pool,521,16.850
pool-B-02-1-1784345284300,pool,522,16.853
pool-B-02-1-1784345284300,pool,523,16.854
pool-B-02-1-1784345284300,pool,524,16.855
pool-B-02-1-1784345284300,pool,525,16.861
pool-B-02-1-1784345284300,pool,526,16.861
pool-B-02-1-1784345284300,pool,527,16.862
pool-B-02-1-1784345284300,pool,528,16.863
pool-B-02-1-1784345284300,pool,529,16.864
pool-B-02-1-1784345284300,pool,530,16.864
pool-B-02-1-1784345284300,pool,531,16.864
pool-B-02-1-1784345284300,pool,532,16.865
pool-B-02-1-1784345284300,pool,533,16.865
pool-B-02-1-1784345284300,pool,534,16.866
pool-B-02-1-1784345284300,pool,535,16.866
pool-B-02-1-1784345284300,pool,536,16.867
pool-B-02-1-1784345284300,pool,537,16.867
pool-B-02-1-1784345284300,pool,538,16.867
pool-B-02-1-1784345284300,pool,539,16.867
pool-B-02-1-1784345284300,pool,540,16.868
pool-B-02-1-1784345284300,pool,541,16.868
pool-B-02-1-1784345284300,pool,542,16.868
pool-B-02-1-1784345284300,pool,543,16.869
pool-B-02-1-1784345284300,pool,544,16.869
pool-B-02-1-1784345284300,pool,545,16.872
pool-B-02-1-1784345284300,pool,546,16.873
pool-B-02-1-1784345284300,pool,547,16.873
pool-B-02-1-1784345284300,pool,548,16.875
pool-B-02-1-1784345284300,pool,549,16.876
pool-B-02-1-1784345284300,pool,550,16.876
pool-B-02-1-1784345284300,pool,551,16.879
pool-B-02-1-1784345284300,pool,552,16.879
