run_id,implementation,sample,transaction_latency_ms
spring-kafka-B-02-1-1784345477232,spring-kafka,342,17.565
spring-kafka-B-02-1-1784345477232,spring-kafka,343,17.566
spring-kafka-B-02-1-1784345477232,spring-kafka,344,17.567
spring-kafka-B-02-1-1784345477232,spring-kafka,345,17.568
spring-kafka-B-02-1-1784345477232,spring-kafka,346,17.569
spring-kafka-B-02-1-1784345477232,spring-kafka,347,17.570
spring-kafka-B-02-1-1784345477232,spring-kafka,348,17.572
spring-kafka-B-02-1-1784345477232,spring-kafka,349,17.572
spring-kafka-B-02-1-1784345477232,spring-kafka,350,17.573
spring-kafka-B-02-1-1784345477232,spring-kafka,351,17.574
spring-kafka-B-02-1-1784345477232,spring-kafka,352,17.574
spring-kafka-B-02-1-1784345477232,spring-kafka,353,17.576
spring-kafka-B-02-1-1784345477232,spring-kafka,354,17.578
spring-kafka-B-02-1-1784345477232,spring-kafka,355,17.579
spring-kafka-B-02-1-1784345477232,spring-kafka,356,17.581
spring-kafka-B-02-1-1784345477232,spring-kafka,357,17.583
spring-kafka-B-02-1-1784345477232,spring-kafka,358,17.583
spring-kafka-B-02-1-1784345477232,spring-kafka,359,17.586
spring-kafka-B-02-1-1784345477232,spring-kafka,360,17.587
spring-kafka-B-02-1-1784345477232,spring-kafka,361,17.587
spring-kafka-B-02-1-1784345477232,spring-kafka,362,17.589
spring-kafka-B-02-1-1784345477232,spring-kafka,363,17.589
spring-kafka-B-02-1-1784345477232,spring-kafka,364,17.589
spring-kafka-B-02-1-1784345477232,spring-kafka,365,17.591
spring-kafka-B-02-1-1784345477232,spring-kafka,366,17.593
spring-kafka-B-02-1-1784345477232,spring-kafka,367,17.594
spring-kafka-B-02-1-1784345477232,spring-kafka,368,17.594
spring-kafka-B-02-1-1784345477232,spring-kafka,369,17.598
spring-kafka-B-02-1-1784345477232,spring-kafka,370,17.600
spring-kafka-B-02-1-1784345477232,spring-kafka,371,17.602
spring-kafka-B-02-1-1784345477232,spring-kafka,372,17.604
spring-kafka-B-02-1-1784345477232,spring-kafka,373,17.604
spring-kafka-B-02-1-1784345477232,spring-kafka,374,17.605
spring-kafka-B-02-1-1784345477232,spring-kafka,375,17.610
spring-kafka-B-02-1-1784345477232,spring-kafka,376,17.611
spring-kafka-B-02-1-1784345477232,spring-kafka,377,17.612
spring-kafka-B-02-1-1784345477232,spring-kafka,378,17.612
spring-kafka-B-02-1-1784345477232,spring-kafka,379,17.613
spring-kafka-B-02-1-1784345477232,spring-kafka,380,17.614
spring-kafka-B-02-1-1784345477232,spring-kafka,381,17.619
spring-kafka-B-02-1-1784345477232,spring-kafka,382,17.622
spring-kafka-B-02-1-1784345477232,spring-kafka,383,17.622
spring-kafka-B-02-1-1784345477232,spring-kafka,384,17.623
spring-kafka-B-02-1-1784345477232,spring-kafka,385,17.624
spring-kafka-B-02-1-1784345477232,spring-kafka,386,17.625
spring-kafka-B-02-1-1784345477232,spring-kafka,387,17.626
spring-kafka-B-02-1-1784345477232,spring-kafka,388,17.627
spring-kafka-B-02-1-1784345477232,spring-kafka,389,17.628
spring-kafka-B-02-1-1784345477232,spring-kafka,390,17.631
spring-kafka-B-02-1-1784345477232,spring-kafka,391,17.635
spring-kafka-B-02-1-1784345477232,spring-kafka,392,17.636
spring-kafka-B-02-1-1784345477232,spring-kafka,393,17.641
spring-kafka-B-02-1-1784345477232,spring-kafka,394,17.641
spring-kafka-B-02-1-1784345477232,spring-kafka,395,17.642
spring-kafka-B-02-1-1784345477232,spring-kafka,396,17.643
spring-kafka-B-02-1-1784345477232,spring-kafka,397,17.646
spring-kafka-B-02-1-1784345477232,spring-kafka,398,17.646
spring-kafka-B-02-1-1784345477232,spring-kafka,399,17.649
spring-kafka-B-02-1-1784345477232,spring-kafka,400,17.651
spring-kafka-B-02-1-1784345477232,spring-kafka,401,17.652
spring-kafka-B-02-1-1784345477232,spring-kafka,402,17.655
spring-kafka-B-02-1-1784345477232,spring-kafka,403,17.655
spring-kafka-B-02-1-1784345477232,spring-kafka,404,17.655
spring-kafka-B-02-1-1784345477232,spring-kafka,405,17.655
spring-kafka-B-02-1-1784345477232,spring-kafka,406,17.656
spring-kafka-B-02-1-1784345477232,spring-kafka,407,17.661
spring-kafka-B-02-1-1784345477232,spring-kafka,408,17.663
spring-kafka-B-02-1-1784345477232,spring-kafka,409,17.663
spring-kafka-B-02-1-1784345477232,spring-kafka,410,17.663
spring-kafka-B-02-1-1784345477232,spring-kafka,411,17.664
spring-kafka-B-02-1-1784345477232,spring-kafka,412,17.666
spring-kafka-B-02-1-1784345477232,spring-kafka,413,17.666
spring-kafka-B-02-1-1784345477232,spring-kafka,414,17.667
spring-kafka-B-02-1-1784345477232,spring-kafka,415,17.669
spring-kafka-B-02-1-1784345477232,spring-kafka,416,17.671
spring-kafka-B-02-1-1784345477232,spring-kafka,417,17.671
spring-kafka-B-02-1-1784345477232,spring-kafka,418,17.673
spring-kafka-B-02-1-1784345477232,spring-kafka,419,17.674
spring-kafka-B-02-1-1784345477232,spring-kafka,420,17.676
spring-kafka-B-02-1-1784345477232,spring-kafka,421,17.678
spring-kafka-B-02-1-1784345477232,spring-kafka,422,17.680
spring-kafka-B-02-1-1784345477232,spring-kafka,423,17.681
spring-kafka-B-02-1-1784345477232,spring-kafka,424,17.684
spring-kafka-B-02-1-1784345477232,spring-kafka,425,17.687
spring-kafka-B-02-1-1784345477232,spring-kafka,426,17.687
spring-kafka-B-02-1-1784345477232,spring-kafka,427,17.688
spring-kafka-B-02-1-1784345477232,spring-kafka,428,17.689
spring-kafka-B-02-1-1784345477232,spring-kafka,429,17.692
spring-kafka-B-02-1-1784345477232,spring-kafka,430,17.697
spring-kafka-B-02-1-1784345477232,spring-kafka,431,17.698
spring-kafka-B-02-1-1784345477232,spring-kafka,432,17.701
spring-kafka-B-02-1-1784345477232,spring-kafka,433,17.705
